Sujet	Bloc	Stim	Hits	FA	Miss	RC	RT	Diss	m_ppo	m_td	m_iti	t_pi	t_ra	t_td	m_density	Uncertainty
13	1	mask_ppo_64_td_002_iti_15_target_fq_2045_td_01_r_1	0	0	1	0	0.0	80.0	64.0	0.02	1500.0	2045.0	1.0	0.1	18.0	464.0
13	1	mask_ppo_64_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1153.0	80.0	64.0	0.02	1500.0	2924.0	1.0	0.1	18.0	464.0
13	1	mask_ppo_8_iti_03_td_002	0	0	0	1	0.0		8.0	0.02	300.0				3.0	42.0
13	1	mask_ppo_8_iti_07_td_002	0	0	0	1	0.0		8.0	0.02	700.0				2.0	51.0
13	1	mask_ppo_8_iti_11_td_002	0	0	0	1	0.0		8.0	0.02	1100.0				2.0	55.0
13	1	mask_ppo_8_iti_15_td_002	0	0	0	1	0.0		8.0	0.02	1500.0				2.0	58.0
13	1	mask_ppo_8_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	1510.0	80.0	8.0	0.02	1100.0	1000.0	1.0	0.1	2.0	55.0
13	1	mask_ppo_8_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	1177.0	80.0	8.0	0.02	1100.0	2045.0	1.0	0.1	2.0	55.0
13	1	mask_ppo_8_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1069.0	80.0	8.0	0.02	1100.0	2924.0	1.0	0.1	2.0	55.0
13	1	mask_ppo_8_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	957.0	80.0	8.0	0.02	1500.0	1000.0	1.0	0.1	2.0	58.0
13	1	mask_ppo_8_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1249.0	80.0	8.0	0.02	1500.0	2045.0	1.0	0.1	2.0	58.0
13	1	mask_ppo_8_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	1087.0	80.0	8.0	0.02	1500.0	2924.0	1.0	0.1	2.0	58.0
13	1	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
13	1	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
13	1	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
13	1	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
13	1	mask_ppo_96_td_002_iti_11_target_fq_1000_td_01_r_1	1	0	0	0	1546.0	80.0	96.0	0.02	1100.0	1000.0	1.0	0.1	28.0	663.0
13	1	mask_ppo_96_td_002_iti_11_target_fq_2045_td_01_r_1	1	0	0	0	2064.0	80.0	96.0	0.02	1100.0	2045.0	1.0	0.1	28.0	663.0
13	1	mask_ppo_96_td_002_iti_11_target_fq_2924_td_01_r_1	1	0	0	0	1407.0	80.0	96.0	0.02	1100.0	2924.0	1.0	0.1	28.0	663.0
13	1	mask_ppo_96_td_002_iti_15_target_fq_1000_td_01_r_1	1	0	0	0	996.0	80.0	96.0	0.02	1500.0	1000.0	1.0	0.1	27.0	695.0
13	1	mask_ppo_96_td_002_iti_15_target_fq_2045_td_01_r_1	1	0	0	0	1103.0	80.0	96.0	0.02	1500.0	2045.0	1.0	0.1	27.0	695.0
13	1	mask_ppo_96_td_002_iti_15_target_fq_2924_td_01_r_1	1	0	0	0	974.0	80.0	96.0	0.02	1500.0	2924.0	1.0	0.1	27.0	695.0
13	2	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
13	2	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
13	2	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
13	2	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
13	2	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2900.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2016.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2712.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1733.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1779.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	1738.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2151.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
13	2	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
13	2	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
13	2	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
13	2	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
13	2	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1973.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1943.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	3945.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2802.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	3989.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2078.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1935.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1243.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
13	2	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
13	2	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
13	2	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
13	2	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
13	2	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2834.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2977.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2753.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2092.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	4947.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	2715.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	3925.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1877.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
13	2	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
13	2	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
13	2	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
13	2	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
13	2	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3955.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	5910.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	4001.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	1880.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2005.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1223.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1491.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
13	2	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
13	3	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
13	3	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
13	3	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
13	3	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2864.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	1957.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	4947.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2906.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1914.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1987.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	1997.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2703.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
13	3	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
13	3	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
13	3	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
13	3	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
13	3	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1998.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1966.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2721.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2292.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	2056.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1859.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1928.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1361.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
13	3	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
13	3	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
13	3	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
13	3	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
13	3	mask_ppo_64_iti_15_td_002	0	0	0	1	0.0		64.0	0.02	1500.0				18.0	464.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2929.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2636.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2695.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2812.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	5589.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	2841.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1855.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_2924_td_006_r_1	1	0	0	0	1957.0	40.0	64.0	0.02	700.0	2924.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_64_td_002_iti_07_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	64.0	0.02	700.0	699.0	1.0	0.06	20.0	409.0
13	3	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
13	3	mask_ppo_96_iti_03_td_002	0	0	0	1	0.0		96.0	0.02	300.0				34.0	508.0
13	3	mask_ppo_96_iti_07_td_002	0	0	0	1	0.0		96.0	0.02	700.0				30.0	614.0
13	3	mask_ppo_96_iti_11_td_002	0	0	0	1	0.0		96.0	0.02	1100.0				28.0	663.0
13	3	mask_ppo_96_iti_15_td_002	0	0	0	1	0.0		96.0	0.02	1500.0				27.0	695.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	3757.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_1000_td_006_r_1	1	0	0	0	4919.0	40.0	96.0	0.02	1100.0	1000.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2012.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_1430_td_006_r_1	1	0	0	0	2867.0	40.0	96.0	0.02	1100.0	1430.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2074.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_2045_td_006_r_1	1	0	0	0	2038.0	40.0	96.0	0.02	1100.0	2045.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1451.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_2924_td_006_r_1	1	0	0	0	1775.0	40.0	96.0	0.02	1100.0	2924.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
13	3	mask_ppo_96_td_002_iti_11_target_fq_699_td_006_r_1	1	0	0	0	5956.0	40.0	96.0	0.02	1100.0	699.0	1.0	0.06	28.0	663.0
13	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
13	4	mask_ppo_128_iti_03_td_002	0	0	0	1	0.0		128.0	0.02	300.0				46.0	678.0
13	4	mask_ppo_128_iti_07_td_002	0	0	0	1	0.0		128.0	0.02	700.0				40.0	819.0
13	4	mask_ppo_128_iti_11_td_002	0	0	0	1	0.0		128.0	0.02	1100.0				37.0	884.0
13	4	mask_ppo_128_iti_15_td_002	0	0	0	1	0.0		128.0	0.02	1500.0				36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2491.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_1000_td_006_r_1	1	0	0	0	2872.0	40.0	128.0	0.02	1500.0	1000.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	1944.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_1430_td_006_r_1	1	0	0	0	2310.0	40.0	128.0	0.02	1500.0	1430.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1850.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_2045_td_006_r_1	1	0	0	0	1852.0	40.0	128.0	0.02	1500.0	2045.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	2809.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_2924_td_006_r_1	1	0	0	0	1982.0	40.0	128.0	0.02	1500.0	2924.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_128_td_002_iti_15_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	128.0	0.02	1500.0	699.0	1.0	0.06	36.0	927.0
13	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
13	4	mask_ppo_32_iti_03_td_002	0	0	0	1	0.0		32.0	0.02	300.0				11.0	169.0
13	4	mask_ppo_32_iti_07_td_002	0	0	0	1	0.0		32.0	0.02	700.0				10.0	205.0
13	4	mask_ppo_32_iti_11_td_002	0	0	0	1	0.0		32.0	0.02	1100.0				9.0	221.0
13	4	mask_ppo_32_iti_15_td_002	0	0	0	1	0.0		32.0	0.02	1500.0				9.0	232.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	2095.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_1000_td_006_r_1	1	0	0	0	1865.0	40.0	32.0	0.02	300.0	1000.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	1922.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_1430_td_006_r_1	1	0	0	0	2843.0	40.0	32.0	0.02	300.0	1430.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1867.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_2045_td_006_r_1	1	0	0	0	1920.0	40.0	32.0	0.02	300.0	2045.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1631.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_2924_td_006_r_1	1	0	0	0	1295.0	40.0	32.0	0.02	300.0	2924.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_32_td_002_iti_03_target_fq_699_td_006_r_1	0	0	1	0	0.0	40.0	32.0	0.02	300.0	699.0	1.0	0.06	11.0	169.0
13	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
13	4	mask_ppo_64_iti_03_td_002	0	0	0	1	0.0		64.0	0.02	300.0				23.0	339.0
13	4	mask_ppo_64_iti_07_td_002	0	0	0	1	0.0		64.0	0.02	700.0				20.0	409.0
13	4	mask_ppo_64_iti_11_td_002	0	0	0	1	0.0		64.0	0.02	1100.0				19.0	442.0
13	4	mask_ppo_64_iti_15_td_002	0	1	0	0	4136.0		64.0	0.02	1500.0				18.0	464.0
13	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2031.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
13	4	mask_ppo_64_td_002_iti_07_target_fq_1000_td_006_r_1	1	0	0	0	2216.0	40.0	64.0	0.02	700.0	1000.0	1.0	0.06	20.0	409.0
13	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2003.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
13	4	mask_ppo_64_td_002_iti_07_target_fq_1430_td_006_r_1	1	0	0	0	2842.0	40.0	64.0	0.02	700.0	1430.0	1.0	0.06	20.0	409.0
13	4	mask_ppo_64_td_002_iti_07_target_fq_2045_td_006_r_1	1	0	0	0	4898.0	40.0	64.0	0.02	700.0	2045.0	1.0	0.06	20.0	409.0
